,Unnamed: 0,Agent_Age,Agent_Rating,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Category,Distance_km
35173,38343,36,4.7,5,23,23,Cloudy,Low,scooter,Urban ,Skincare,4.5611524272563715
35174,38344,20,4.5,5,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Grocery,13.184836004654946
35175,38345,37,5.0,3,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,9.314044193379946
35176,38346,25,5.0,0,20,20,Fog,Jam,scooter,Metropolitian ,Books,13.9707596607468
35177,38347,34,5.0,1,17,17,Fog,Medium,scooter,Metropolitian ,Books,13.773737657079298
35178,38348,37,5.0,1,17,18,Fog,Medium,van,Metropolitian ,Cosmetics,4.537418110277337
35179,38349,37,4.7,2,17,18,Cloudy,Medium,scooter,Metropolitian ,Snacks,17.073813051007523
35180,38350,34,4.5,1,13,13,Windy,High,motorcycle,Metropolitian ,Grocery,6.218305855614172
35181,38352,20,4.6,3,17,17,Sandstorms,Medium,scooter,Metropolitian ,Clothing,17.076514098174254
35182,38353,26,4.2,4,10,10,Windy,Low,motorcycle,Metropolitian ,Kitchen,3.04081604085675
35183,38354,31,5.0,0,17,18,Windy,Medium,motorcycle,Metropolitian ,Sports,8.93863229991919
35184,38355,39,4.5,5,10,10,Sandstorms,Low,motorcycle,Metropolitian ,Shoes,1.5204696675466998
35185,38356,33,4.7,5,23,0,Stormy,Low,scooter,Metropolitian ,Apparel,4.6103798439313035
35186,38357,37,4.5,5,21,21,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,10.254493561950978
35187,38358,26,4.8,5,18,19,Windy,Medium,motorcycle,Metropolitian ,Shoes,9.192119121311745
35188,38359,31,3.7,0,20,20,Sandstorms,Jam,motorcycle,Urban ,Electronics,11.719699425828209
35189,38360,23,3.1,3,22,22,Sunny,Low,scooter,Metropolitian ,Electronics,12.417487520918895
35190,38361,20,4.8,6,18,18,Fog,Medium,scooter,Metropolitian ,Sports,13.830206237242956
35191,38362,24,4.9,6,22,22,Fog,Low,motorcycle,Metropolitian ,Jewelry,7.342480856061275
35192,38363,32,4.6,5,12,12,Windy,High,motorcycle,Metropolitian ,Home,3.1051314775458967
35193,38364,20,4.9,3,9,9,Cloudy,Low,van,Metropolitian ,Grocery,3.064398872055142
35194,38365,34,4.1,1,10,10,Stormy,Low,motorcycle,Metropolitian ,Outdoors,1.5125746930783428
35195,38366,29,4.5,6,19,19,Windy,Jam,van,Metropolitian ,Shoes,12.419787919082209
35196,38367,32,4.5,0,13,14,Sunny,High,motorcycle,Urban ,Home,6.210145663324764
35197,38368,24,4.5,2,17,17,Sandstorms,Medium,scooter,Metropolitian ,Cosmetics,16.659979129063025
35198,38369,27,4.9,0,17,17,Stormy,Medium,scooter,Metropolitian ,Snacks,7.763485791200292
35199,38370,30,4.4,2,21,21,Fog,Jam,scooter,Metropolitian ,Electronics,13.583143866695133
35200,38371,26,4.8,3,19,19,Windy,Jam,motorcycle,Metropolitian ,Books,10.703215446671857
35201,38372,33,4.2,4,19,19,Cloudy,Jam,motorcycle,Urban ,Toys,20.179033045443177
35202,38373,20,4.7,0,20,20,Stormy,Jam,scooter,Metropolitian ,Books,4.589965403039351
35203,38374,33,4.3,1,20,20,Windy,Jam,motorcycle,Metropolitian ,Home,20.25510293833981
35204,38375,30,4.9,6,17,17,Fog,Medium,scooter,Metropolitian ,Pet Supplies,8.78997798960583
35205,38376,26,4.9,4,20,20,Fog,Jam,motorcycle,Metropolitian ,Snacks,13.830779932927063
35206,38377,37,4.2,6,18,19,Fog,Medium,scooter,Metropolitian ,Apparel,19.975696041451314
35207,38378,36,4.1,5,19,20,Windy,Jam,motorcycle,Metropolitian ,Electronics,20.85246332426527
35208,38379,31,5.0,1,11,11,Sandstorms,High,scooter,Metropolitian ,Electronics,2.9794969556315394
35209,38381,38,4.9,1,22,22,Fog,Low,motorcycle,Urban ,Skincare,9.193093962702912
35210,38382,25,4.7,4,18,18,Stormy,Medium,scooter,Metropolitian ,Sports,20.85246332426527
35211,38383,24,4.6,0,21,22,Sandstorms,Jam,motorcycle,Metropolitian ,Books,7.660951720810249
35212,38384,21,4.9,3,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Sports,16.6594405791231
35213,38385,36,4.8,1,18,18,Windy,Medium,van,Metropolitian ,Toys,4.657159718107683
35214,38386,22,5.0,3,16,16,Windy,Medium,motorcycle,Metropolitian ,Sports,5891.448805281514
35215,38387,33,4.1,1,20,20,Windy,Jam,motorcycle,Metropolitian ,Sports,12.464422665211348
35216,38388,21,4.9,5,22,22,Stormy,Low,van,Metropolitian ,Electronics,4.588360239493078
35217,38389,28,4.9,5,16,16,Sandstorms,Medium,motorcycle,Urban ,Kitchen,6.218134914911527
35218,38390,20,5.0,6,20,20,Sunny,Jam,motorcycle,Other,Sports,9.121874081416118
35219,38391,22,4.8,5,21,21,Sunny,Jam,motorcycle,Metropolitian ,Toys,12.099390766641623
35220,38392,22,4.9,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Kitchen,9.19151681625338
35221,38393,32,4.1,3,21,22,Windy,Jam,motorcycle,Metropolitian ,Shoes,13.407033668284814
35222,38394,36,4.5,3,11,11,Sunny,High,scooter,Urban ,Grocery,1.5204696675466998
35223,38395,24,4.5,5,18,18,Cloudy,Medium,scooter,Metropolitian ,Skincare,12.417487520918895
35224,38396,31,4.8,6,19,19,Fog,Jam,scooter,Metropolitian ,Books,4.589124571257244
35225,38397,36,4.8,0,0,0,Stormy,Low,scooter,Metropolitian ,Shoes,7.562108717550266
35226,38398,22,4.6,6,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Jewelry,13.97317756157655
35227,38399,30,3.2,3,23,0,Sunny,Low,motorcycle,Metropolitian ,Outdoors,13.98958472463553
35228,38400,37,4.7,5,22,23,Sandstorms,Low,motorcycle,Metropolitian ,Kitchen,12.162424445777306
35229,38401,21,4.8,1,8,8,Windy,Low,motorcycle,Metropolitian ,Sports,1.5298253586323256
35230,38402,31,4.9,2,23,23,Fog,Low,scooter,Metropolitian ,Cosmetics,13.771140253368426
35231,38403,23,4.8,2,15,15,Sunny,Medium,motorcycle,Metropolitian ,Apparel,6.051989448511275
35232,38404,26,4.7,1,12,12,Windy,High,scooter,Metropolitian ,Clothing,6.05449875435502
35233,38405,21,4.7,1,18,18,Sandstorms,Medium,motorcycle,Metropolitian ,Pet Supplies,13.788852089943369
35234,38406,29,4.7,1,19,20,Sandstorms,Jam,motorcycle,Urban ,Cosmetics,19.91431676645955
35235,38407,31,4.8,5,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Pet Supplies,20.17741678822261
35236,38408,34,4.2,4,21,21,Sandstorms,Jam,motorcycle,Metropolitian ,Jewelry,16.47660369434282
35237,38410,20,4.7,3,18,18,Sunny,Medium,scooter,Metropolitian ,Sports,20.18126391655723
35238,38411,20,4.9,2,23,23,Sunny,Low,scooter,Urban ,Kitchen,4.561152341209805
35239,38412,24,4.7,0,18,19,Windy,Medium,scooter,Urban ,Outdoors,4.5894994863803555
35240,38413,35,4.5,1,23,23,Windy,Low,scooter,Urban ,Skincare,13.98984971037147
35241,38415,26,5.0,0,22,23,Stormy,Low,motorcycle,Urban ,Grocery,11.916757259074618
35242,38417,35,4.2,1,17,17,Windy,Medium,scooter,Metropolitian ,Electronics,13.407033668284814
35243,38418,22,4.9,6,10,10,Sunny,Low,motorcycle,Metropolitian ,Jewelry,1.5525704156536744
35244,38419,21,4.7,3,19,20,Sunny,Jam,scooter,Metropolitian ,Snacks,19.619196710684648
35245,38420,23,4.8,5,10,10,Sandstorms,Low,scooter,Metropolitian ,Apparel,1.5324173514302288
35246,38421,25,5.0,3,19,19,Windy,Jam,motorcycle,Metropolitian ,Shoes,12.257619701209578
35247,38422,21,5.0,4,21,22,Fog,Jam,motorcycle,Metropolitian ,Skincare,13.61234086526969
35248,38423,36,4.9,0,0,0,Stormy,Low,scooter,Metropolitian ,Jewelry,7.683253857182166
35249,38424,38,4.5,1,17,17,Sunny,Medium,scooter,Urban ,Pet Supplies,19.762382255532906
35250,38425,34,4.8,3,22,23,Sunny,Low,scooter,Metropolitian ,Pet Supplies,9.315725653468126
35251,38426,21,4.7,2,16,16,Fog,Medium,motorcycle,Metropolitian ,Jewelry,5.958586130823786
35252,38427,35,4.6,4,22,22,Windy,Low,scooter,Metropolitian ,Pet Supplies,10.906379374468557
35253,38428,38,4.7,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Jewelry,13.216215992463917
35254,38429,22,4.6,2,17,17,Sunny,Medium,motorcycle,Metropolitian ,Clothing,11.719960263754546
35255,38430,33,4.7,3,8,9,Cloudy,Low,motorcycle,Metropolitian ,Pet Supplies,1.4898285870179706
35256,38431,22,4.7,3,16,16,Cloudy,Medium,motorcycle,Metropolitian ,Toys,6.208989450210038
35257,38432,36,4.7,4,19,19,Windy,Jam,motorcycle,Metropolitian ,Sports,9.157669973714464
35258,38433,32,4.1,5,22,22,Windy,Low,motorcycle,Metropolitian ,Apparel,7.684168603439756
35259,38434,25,5.0,1,15,15,Stormy,Medium,van,Metropolitian ,Skincare,6.040034059163726
35260,38435,32,4.9,1,15,15,Sunny,Medium,motorcycle,Urban ,Jewelry,6.054108966390801
35261,38436,35,5.0,3,10,10,Sunny,Low,motorcycle,Metropolitian ,Snacks,1.5442061415007085
35262,38437,38,4.6,1,19,19,Windy,Jam,motorcycle,Metropolitian ,Books,7.343127607684902
35263,38438,26,4.6,2,19,19,Windy,Jam,scooter,Metropolitian ,Kitchen,4.589965403039351
35264,38439,33,4.9,4,18,18,Fog,Medium,scooter,Metropolitian ,Home,13.61116354777465
35265,38440,33,4.4,5,19,20,Windy,Jam,motorcycle,Metropolitian ,Books,14.044732915894159
35266,38441,39,4.9,2,10,10,Fog,Low,motorcycle,Metropolitian ,Cosmetics,2.9812178551917965
35267,38442,20,4.9,0,18,18,Fog,Medium,scooter,Metropolitian ,Snacks,7.762510040102141
35268,38443,38,4.6,0,15,15,Cloudy,Medium,motorcycle,Metropolitian ,Outdoors,5.958963420481106
35269,38444,20,4.9,2,8,8,Fog,Low,motorcycle,Urban ,Toys,1.5524082366562466
35270,38445,24,5.0,0,22,22,Sandstorms,Low,scooter,Metropolitian ,Jewelry,12.434914295120448
35271,38446,38,4.8,2,21,21,Windy,Jam,motorcycle,Metropolitian ,Snacks,16.78761363541392
35272,38448,26,4.3,2,11,11,Stormy,High,motorcycle,Metropolitian ,Electronics,3.1161423837882567
35273,38449,21,4.8,5,17,17,Windy,Medium,motorcycle,Metropolitian ,Books,9.313449926160661
35274,38450,38,4.8,2,19,19,Fog,Jam,motorcycle,Metropolitian ,Clothing,13.393001594700221
35275,38451,33,4.5,3,11,12,Sandstorms,High,scooter,Metropolitian ,Toys,1.5525722988574742
35276,38452,28,4.9,0,20,20,Windy,Jam,van,Urban ,Cosmetics,17.074786485938343
35277,38453,32,4.7,3,20,20,Windy,Jam,motorcycle,Urban ,Cosmetics,9.087720328091445
35278,38454,30,4.7,3,8,8,Cloudy,Low,motorcycle,Metropolitian ,Cosmetics,3.1047992381869647
35279,38455,33,5.0,1,18,19,Sunny,Medium,scooter,Urban ,Apparel,10.881329493408392
35280,38456,33,4.6,2,20,20,Fog,Jam,motorcycle,Urban ,Electronics,4.656862974505059
35281,38457,34,4.9,0,23,23,Stormy,Low,scooter,Metropolitian ,Home,4.588321086013583
35282,38458,37,4.2,2,18,18,Cloudy,Medium,motorcycle,Metropolitian ,Books,10.641157729337541
35283,38459,36,4.8,3,15,15,Sandstorms,Medium,van,Metropolitian ,Kitchen,6.1462436583934315
35284,38460,33,4.8,4,21,21,Fog,Jam,van,Metropolitian ,Outdoors,11.74727128400586
35285,38461,24,4.4,3,19,19,Fog,Jam,scooter,Metropolitian ,Snacks,13.77076958377127
35286,38462,23,4.9,1,23,0,Fog,Low,motorcycle,Metropolitian ,Snacks,12.41960204102968
35287,38463,38,4.9,4,18,19,Windy,Medium,motorcycle,Metropolitian ,Skincare,4.610390241501909
35288,38464,20,4.9,0,20,21,Cloudy,Jam,motorcycle,Metropolitian ,Apparel,9.313449926160661
35289,38465,39,4.9,4,18,19,Sandstorms,Medium,motorcycle,Metropolitian ,Sports,12.435238152054547
35290,38466,21,4.9,3,19,19,Cloudy,Medium,scooter,Metropolitian ,Kitchen,4.541158367023063
35291,38468,39,4.7,4,14,14,Fog,High,motorcycle,Metropolitian ,Electronics,6.12918392293498
35292,38469,27,4.6,1,22,22,Sandstorms,Low,motorcycle,Metropolitian ,Clothing,8.78997798960583
35293,38470,38,4.7,2,23,0,Fog,Low,motorcycle,Urban ,Books,4.589834614418373
35294,38471,23,4.7,5,19,19,Windy,Jam,motorcycle,Urban ,Electronics,17.13752759379912
35295,38472,35,4.4,0,10,11,Stormy,Low,motorcycle,Metropolitian ,Sports,1.5524290130723983
35296,38473,20,4.5,5,23,0,Cloudy,Low,scooter,Metropolitian ,Grocery,10.564596934158217
35297,38474,22,4.9,6,22,22,Windy,Low,motorcycle,Urban ,Snacks,10.642185462082772
35298,38475,23,4.9,2,17,17,Sunny,Medium,scooter,Metropolitian ,Books,12.435204072231338
35299,38476,25,4.6,1,21,21,Stormy,Jam,motorcycle,Metropolitian ,Skincare,4.631634621028434
35300,38478,30,4.8,2,17,17,Fog,Medium,scooter,Metropolitian ,Grocery,20.85154468962371
35301,38479,21,4.9,1,18,18,Sunny,Medium,motorcycle,Urban ,Skincare,9.263237193071216
35302,38480,37,5.0,4,22,22,Windy,Low,motorcycle,Urban ,Skincare,7.601362669750945
35303,38481,25,4.8,1,11,12,Windy,High,scooter,Metropolitian ,Toys,3.0643351463849164
35304,38482,28,4.9,4,17,17,Windy,Medium,scooter,Metropolitian ,Grocery,12.463937409087931
35305,38483,24,4.5,6,8,9,Sandstorms,Low,scooter,Metropolitian ,Outdoors,1.5293705867132357
35306,38484,24,4.9,0,21,21,Windy,Jam,motorcycle,Metropolitian ,Skincare,4.469027394505617
35307,38485,21,4.0,0,20,20,Sandstorms,Jam,motorcycle,Metropolitian ,Snacks,13.789707457540985
35308,38486,26,5.0,2,20,21,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,4.610120317988261
35309,38487,27,4.9,6,19,19,Sandstorms,Jam,motorcycle,Metropolitian ,Shoes,7.646982582847267
35310,38488,27,4.9,2,23,23,Stormy,Low,motorcycle,Metropolitian ,Electronics,16.636875038860897
35311,38489,28,5.0,0,9,9,Cloudy,Low,scooter,Urban ,Clothing,3.073687981631253
35312,38490,29,5.0,3,10,10,Sunny,Low,scooter,Urban ,Cosmetics,1.55255331684981
35313,38491,31,4.9,3,20,20,Windy,Jam,motorcycle,Metropolitian ,Pet Supplies,20.851557402660557
35314,38492,21,4.6,4,21,21,Sunny,Jam,scooter,Metropolitian ,Toys,10.5864846162781
35315,38493,23,4.8,6,15,16,Sandstorms,Medium,motorcycle,Metropolitian ,Pet Supplies,6.146746629962817
35316,38495,39,4.6,5,20,20,Sunny,Jam,motorcycle,Metropolitian ,Kitchen,13.762754362295334
35317,38497,35,4.9,4,23,0,Stormy,Low,scooter,Metropolitian ,Cosmetics,20.85333460818602
35318,38498,34,4.8,0,10,10,Fog,Low,scooter,Metropolitian ,Grocery,3.0737721530635387
35319,38499,35,4.8,6,10,10,Cloudy,Low,motorcycle,Metropolitian ,Apparel,3.0645104714747093
35320,38500,35,4.7,3,22,23,Stormy,Low,motorcycle,Metropolitian ,Pet Supplies,7.489996932448978
35321,38501,36,4.9,0,14,14,Sunny,High,motorcycle,Metropolitian ,Kitchen,6.0588489445304
35322,38502,38,4.8,3,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Toys,16.660097204546265
35323,38503,30,4.9,1,19,19,Stormy,Jam,motorcycle,Metropolitian ,Jewelry,13.989512471854459
35324,38504,25,4.6,2,20,20,Cloudy,Jam,motorcycle,Metropolitian ,Shoes,4.544228016639666
35325,38505,31,4.4,4,12,12,Stormy,High,van,Metropolitian ,Jewelry,6.20919924806096
35326,38506,22,4.2,2,19,19,Fog,Jam,motorcycle,Metropolitian ,Jewelry,16.853347148215086
35327,38507,24,4.5,4,11,11,Stormy,High,motorcycle,Metropolitian ,Home,2.996242544880338
35328,38508,24,5.0,3,22,23,Stormy,Low,scooter,Metropolitian ,Home,13.68237887648496
35329,38509,29,4.9,6,19,19,Sunny,Jam,motorcycle,Metropolitian ,Kitchen,17.138105845700238
35330,38510,26,4.7,4,20,20,Stormy,Jam,van,Metropolitian ,Jewelry,20.831034086787454
35331,38511,21,4.8,5,11,11,Windy,High,scooter,Metropolitian ,Cosmetics,1.5580772559330351
35332,38512,37,4.4,0,22,22,Sandstorms,Low,motorcycle,Metropolitian ,Jewelry,7.790158927084966
35333,38514,33,4.6,2,19,19,Fog,Jam,motorcycle,Metropolitian ,Outdoors,13.765756924309539
35334,38515,29,4.6,6,20,21,Sunny,Jam,motorcycle,Metropolitian ,Home,19.76017824329294
35335,38516,34,3.5,2,21,21,Windy,Jam,scooter,Metropolitian ,Books,19.617929437389435
35336,38517,34,4.1,3,21,22,Fog,Jam,motorcycle,Metropolitian ,Outdoors,4.657597469270872
35337,38518,27,4.5,4,8,8,Stormy,Low,scooter,Metropolitian ,Shoes,3.116455382882508
35338,38520,26,5.0,2,21,21,Stormy,Jam,scooter,Metropolitian ,Shoes,7.762461854550194
35339,38521,22,4.7,3,12,13,Fog,High,scooter,Metropolitian ,Pet Supplies,6.232321450753526
35340,38522,21,4.8,4,22,22,Sunny,Jam,motorcycle,Metropolitian ,Shoes,12.234822044206023
35341,38524,23,4.6,1,17,17,Stormy,Medium,motorcycle,Urban ,Outdoors,4.56126563284071
35342,38525,39,4.4,4,17,17,Windy,Medium,motorcycle,Metropolitian ,Snacks,10.562878909252845
35343,38526,38,4.8,6,17,17,Stormy,Medium,motorcycle,Urban ,Snacks,10.71321076429732
35344,38527,21,4.8,1,9,10,Cloudy,Low,scooter,Metropolitian ,Jewelry,3.064427093024872
35345,38528,25,4.8,5,23,23,Cloudy,Low,motorcycle,Urban ,Jewelry,12.20988938248318
35346,38529,32,4.8,6,22,22,Sandstorms,Low,motorcycle,Other,Skincare,19.688324335752394
35347,38531,37,4.3,5,21,21,Fog,Jam,scooter,Metropolitian ,Snacks,7.66052012420465
35348,38532,34,4.6,4,9,9,Windy,Low,motorcycle,Urban ,Skincare,2.984510689263753
35349,38533,22,4.6,0,20,20,Windy,Jam,van,Metropolitian ,Toys,4.657597469270872
35350,38534,32,4.2,1,14,14,Stormy,High,motorcycle,Metropolitian ,Pet Supplies,6.036610249816451
35351,38536,31,5.0,1,9,9,Sandstorms,Low,scooter,Metropolitian ,Sports,3.064627592336888
35352,38537,35,4.7,6,20,21,Stormy,Jam,motorcycle,Metropolitian ,Home,10.865776701899678
35353,38538,21,4.6,2,17,18,Cloudy,Medium,van,Metropolitian ,Home,19.91703823583007
35354,38540,23,4.5,2,23,0,Windy,Low,scooter,Urban ,Skincare,13.621222329903818
35355,38543,30,4.7,0,19,19,Sandstorms,Jam,scooter,Metropolitian ,Grocery,9.326651352175272
35356,38545,33,4.4,4,9,9,Windy,Low,motorcycle,Metropolitian ,Sports,1.5323350156090414
35357,38546,21,4.7,1,20,20,Sandstorms,Jam,scooter,Metropolitian ,Sports,8.953274723589717
35358,38547,28,4.8,4,18,19,Fog,Medium,scooter,Metropolitian ,Skincare,19.362825446415226
35359,38548,33,4.7,2,9,9,Sunny,Low,motorcycle,Urban ,Skincare,3.1162880555409944
35360,38550,31,4.8,5,11,11,Sandstorms,Low,motorcycle,Metropolitian ,Electronics,3.1047992381869647
35361,38551,30,4.8,1,20,21,Sunny,Jam,motorcycle,Metropolitian ,Jewelry,12.256421318543588
35362,38552,26,5.0,3,18,18,Cloudy,Medium,scooter,Urban ,Sports,7.631222020276562
35363,38554,39,4.4,0,19,19,Stormy,Jam,motorcycle,Metropolitian ,Toys,19.760743726313585
35364,38555,39,4.5,3,20,20,Windy,Jam,scooter,Metropolitian ,Snacks,9.326359385740641
35365,38556,34,4.7,5,15,15,Stormy,Medium,motorcycle,Metropolitian ,Home,6.2178836475581045
35366,38559,39,4.9,3,12,12,Fog,High,motorcycle,Metropolitian ,Skincare,6.146622187550208
35367,38560,28,4.7,3,22,23,Cloudy,Low,scooter,Metropolitian ,Outdoors,11.917101549462794
35368,38561,26,3.7,1,11,11,Sunny,High,motorcycle,Semi-Urban ,Jewelry,3.0250863295462396
35369,38562,26,4.7,5,20,20,Fog,Jam,motorcycle,Urban ,Grocery,12.16161548161981
35370,38563,31,3.5,1,17,17,Stormy,Medium,motorcycle,Other,Shoes,10.880905305082543
35371,38564,38,4.5,6,13,13,Fog,High,scooter,Metropolitian ,Cosmetics,6.0504060616582525
35372,38565,28,4.6,5,18,18,Stormy,Medium,scooter,Metropolitian ,Apparel,4.587980157997101
35373,38566,38,4.9,5,23,23,Sunny,Low,motorcycle,Metropolitian ,Snacks,19.67249528098233
35374,38567,30,4.5,2,19,19,Sandstorms,Jam,scooter,Metropolitian ,Shoes,10.756185975480651
35375,38568,35,4.7,2,20,20,Sandstorms,Jam,scooter,Metropolitian ,Electronics,4.589124571257244
35376,38569,22,5.0,5,19,19,Stormy,Jam,scooter,Urban ,Apparel,12.420750390870612
35377,38570,38,4.8,3,11,12,Sunny,High,van,Urban ,Pet Supplies,2.9845125598688362
35378,38571,32,4.5,1,20,21,Windy,Jam,scooter,Metropolitian ,Shoes,9.326725258722023
35379,38572,23,4.6,1,0,0,Stormy,Low,motorcycle,Urban ,Cosmetics,12.074377562049364
35380,38573,29,4.9,4,22,22,Fog,Low,motorcycle,Urban ,Sports,13.583460272389505
35381,38574,29,4.7,6,23,23,Fog,Low,motorcycle,Metropolitian ,Apparel,10.428262034058305
35382,38575,34,4.7,6,20,20,Windy,Jam,scooter,Urban ,Kitchen,12.421407858787804
35383,38576,23,4.7,1,8,8,Windy,Low,van,Urban ,Cosmetics,1.5126653201046323
35384,38577,28,4.9,3,23,0,Sandstorms,Low,motorcycle,Metropolitian ,Electronics,4.527915278149081
35385,38578,29,4.7,5,0,0,Sandstorms,Low,motorcycle,Metropolitian ,Home,12.419464414087114
35386,38579,33,4.8,3,0,0,Sunny,Low,motorcycle,Urban ,Cosmetics,7.573467821949914
35387,38580,30,3.9,0,21,21,Stormy,Jam,scooter,Metropolitian ,Cosmetics,10.565032566504131
35388,38581,20,4.8,6,18,18,Windy,Medium,scooter,Metropolitian ,Pet Supplies,7.660840811905797
35389,38582,20,4.8,2,12,12,Cloudy,High,scooter,Urban ,Jewelry,6.081139317039376
35390,38583,32,4.8,6,23,23,Windy,Low,motorcycle,Urban ,Sports,4.681855267708646
35391,38584,31,4.8,0,10,10,Cloudy,Low,motorcycle,Metropolitian ,Grocery,2.9797958851316784
35392,38585,38,5.0,0,22,22,Fog,Low,van,Metropolitian ,Shoes,4.610073053799191
35393,38586,39,4.5,3,22,22,Sandstorms,Low,motorcycle,Urban ,Grocery,12.232070021478211
35394,38587,36,4.8,2,11,11,Stormy,High,motorcycle,Metropolitian ,Clothing,1.5525809531926802
35395,38588,36,4.9,1,8,8,Sunny,Low,scooter,Urban ,Sports,3.052738741797855
35396,38590,22,5.0,0,9,10,Cloudy,Low,motorcycle,Metropolitian ,Grocery,1.5126917819914392
35397,38591,21,4.6,1,12,13,Sunny,High,scooter,Metropolitian ,Skincare,6.116927321899057
35398,38593,23,4.9,2,21,21,Fog,Jam,motorcycle,Metropolitian ,Sports,10.562878909252845
35399,38594,35,4.7,3,15,16,Fog,Medium,van,Metropolitian ,Electronics,6.080882967594328
35400,38596,20,4.4,3,20,21,Fog,Jam,scooter,Metropolitian ,Kitchen,4.657987774595949
35401,38597,21,4.9,1,14,15,Stormy,High,motorcycle,Metropolitian ,Electronics,6.081596950437154
35402,38598,31,4.3,2,17,18,Stormy,Medium,motorcycle,Metropolitian ,Apparel,12.107326941360846
35403,38599,33,4.6,4,23,23,Cloudy,Low,motorcycle,Metropolitian ,Apparel,13.971968544834215
35404,38600,37,4.7,3,23,23,Cloudy,Low,scooter,Metropolitian ,Electronics,12.16145053143676
35405,38601,32,4.7,1,9,9,Cloudy,Low,motorcycle,Metropolitian ,Shoes,2.9795000083819434
35406,38602,33,5.0,2,18,18,Windy,Medium,van,Metropolitian ,Shoes,4.596698554557205
35407,38603,27,4.5,3,10,10,Fog,Low,motorcycle,Urban ,Home,1.5126000890232916
35408,38604,33,3.5,4,20,20,Sandstorms,Jam,scooter,Metropolitian ,Apparel,20.20634489518928
35409,38605,23,4.9,4,9,9,Fog,Low,van,Metropolitian ,Apparel,3.1090734109469933
35410,38606,25,4.9,5,13,13,Stormy,High,scooter,Metropolitian ,Outdoors,6.210605364096597
35411,38607,27,4.7,6,22,22,Fog,Low,scooter,Metropolitian ,Books,17.137407700371956
35412,38608,37,4.2,0,19,19,Fog,Jam,motorcycle,Metropolitian ,Apparel,11.74800430051281
35413,38609,28,4.0,6,21,21,Stormy,Jam,motorcycle,Metropolitian ,Apparel,4.631691361204381
35414,38610,29,4.3,6,23,0,Windy,Low,motorcycle,Metropolitian ,Shoes,8.987809183517259
35415,38611,38,4.2,3,8,8,Stormy,Low,motorcycle,Urban ,Shoes,3.1091253358399578
35416,38612,36,3.9,2,20,20,Sunny,Jam,motorcycle,Metropolitian ,Skincare,12.294187491090893
35417,38614,33,4.6,4,18,18,Windy,Medium,motorcycle,Metropolitian ,Outdoors,13.610807781529353
35418,38615,22,4.8,5,23,23,Cloudy,Low,scooter,Metropolitian ,Grocery,4.469157679084987
35419,38616,31,4.4,2,21,21,Stormy,Jam,motorcycle,Metropolitian ,Shoes,10.587773645836048
35420,38617,35,4.6,6,17,17,Sandstorms,Medium,motorcycle,Metropolitian ,Kitchen,7.646414103068861
35421,38618,25,4.8,1,17,17,Fog,Medium,scooter,Metropolitian ,Snacks,19.894269594418525
